State Rank,NEET Rank,Percentile,NEET Score,Final Score,Gender,Category,Local,EWS,Minority
4576,109446,94.6012354,499,499,M,BCB,SVU,No,No
4577,109461,94.6012354,499,499,F,OC,AU,No,No
4578,109466,94.6012354,499,499,F,BCD,SVU,No,No
4579,109500,94.6012354,499,499,M,OC,OU,No,No
4580,109562,94.6012354,499,499,M,OC,SVU,No,No
4581,109566,94.6012354,499,499,F,BCE,OU,No,MSM
4582,109636,94.6012354,499,499,F,OC,OU,No,No
4583,109791,94.6012354,499,499,M,BCA,OU,No,No
4584,109813,94.6012354,499,499,F,OC,AU,No,No
4585,109873,94.6012354,499,499,M,BCA,AU,No,No
4586,109894,94.6012354,499,499,F,BCD,OU,No,No
4587,110063,94.5547328,498,498,F,OC,AU,No,No
4588,110067,94.5547328,498,498,F,SC,OU,No,No
4589,110070,94.5547328,498,498,M,BCB,OU,No,No
4590,110073,94.5547328,498,498,F,OC,OU,No,No
4591,110074,94.5547328,498,498,M,SC,OU,No,No
4592,110085,94.5547328,498,498,M,OC,AU,No,No
4593,110090,94.5547328,498,498,F,BCD,AU,No,No
4594,110094,94.5547328,498,498,M,BCD,AU,No,No
4595,110099,94.5547328,498,498,F,BCD,OU,No,No
4596,110100,94.5547328,498,498,F,OC,AU,No,No
4597,110101,94.5547328,498,498,M,BCD,AU,No,No
4598,110102,94.5547328,498,498,F,BCB,OU,No,No
4599,110106,94.5547328,498,498,M,BCB,SVU,No,No
4600,110111,94.5547328,498,498,M,BCD,SVU,No,No
4601,110115,94.5547328,498,498,F,OC,OU,No,No
4602,110124,94.5547328,498,498,F,OC,OU,No,No
4603,110125,94.5547328,498,498,M,OC,OU,No,No
4604,110134,94.5547328,498,498,M,OC,AU,No,No
4605,110136,94.5547328,498,498,M,OC,OU,No,No
4606,110142,94.5547328,498,498,F,OC,AU,No,No
4607,110143,94.5547328,498,498,F,BCA,SVU,No,No
4608,110169,94.5547328,498,498,F,OC,OU,No,No
4609,110176,94.5547328,498,498,F,BCD,OU,No,No
4610,110181,94.5547328,498,498,F,OC,AU,No,No
4611,110185,94.5547328,498,498,F,OC,SVU,No,No
4612,110186,94.5547328,498,498,F,BCD,OU,No,No
4613,110191,94.5547328,498,498,M,SC,SVU,No,No
4614,110210,94.5547328,498,498,M,SC,OU,No,No
4615,110211,94.5547328,498,498,M,OC,SVU,No,No
4616,110217,94.5547328,498,498,F,BCD,SVU,No,No
4617,110220,94.5547328,498,498,F,BCD,OU,No,No
4618,110221,94.5547328,498,498,F,BCA,AU,No,No
4619,110224,94.5547328,498,498,F,BCB,OU,No,No
4620,110228,94.5547328,498,498,F,OC,OU,No,No
4621,110242,94.5547328,498,498,M,OC,AU,No,No
4622,110247,94.5547328,498,498,M,OC,SVU,No,No
4623,110257,94.5547328,498,498,F,OC,SVU,No,No
4624,110261,94.5547328,498,498,F,OC,AU,No,No
4625,110338,94.5547328,498,498,M,BCA,SVU,No,No
4626,110339,94.5547328,498,498,M,BCB,SVU,No,No
4627,110350,94.5547328,498,498,M,OC,SVU,No,No
4628,110377,94.5547328,498,498,F,BCE,SVU,No,MSM
4629,110391,94.5547328,498,498,F,BCD,AU,No,No
4630,110397,94.5547328,498,498,F,OC,AU,No,No
4631,110398,94.5547328,498,498,F,OC,SVU,No,No
4632,110406,94.5547328,498,498,F,BCD,OU,No,No
4633,110418,94.5547328,498,498,M,BCB,AU,No,No
4634,110433,94.5547328,498,498,M,SC,AU,No,No
4635,110437,94.5547328,498,498,F,BCB,OU,No,No
4636,110442,94.5547328,498,498,F,BCB,OU,No,No
4637,110445,94.5547328,498,498,M,BCB,OU,No,No
4638,110450,94.5547328,498,498,F,OC,OU,No,No
4639,110509,94.5547328,498,498,F,BCB,OU,No,No
4640,110512,94.5547328,498,498,F,OC,AU,No,No
4641,110535,94.5547328,498,498,F,BCA,SVU,No,No
4642,110540,94.5547328,498,498,M,BCB,AU,No,No
4643,110595,94.5547328,498,498,F,OC,OU,No,No
4644,110662,94.5547328,498,498,F,BCD,SVU,No,No
4645,110697,94.5547328,498,498,M,BCB,SVU,No,No
4646,110720,94.5547328,498,498,F,OC,SVU,No,No
4647,110791,94.5547328,498,498,F,BCB,SVU,No,No
4648,110875,94.5547328,498,498,F,BCB,OU,No,No
4649,111008,94.5017551,497,497,M,ST,OU,No,No
4650,111009,94.5017551,497,497,F,BCA,AU,No,No
4651,111014,94.5017551,497,497,M,OC,OU,No,No
4652,111015,94.5017551,497,497,F,BCB,AU,No,No
4653,111016,94.5017551,497,497,F,BCD,OU,No,No
4654,111017,94.5017551,497,497,M,OC,OU,No,No
4655,111026,94.5017551,497,497,F,BCE,OU,No,MSM
4656,111034,94.5017551,497,497,F,OC,OU,No,No
4657,111039,94.5017551,497,497,F,OC,OU,No,No
4658,111042,94.5017551,497,497,F,OC,SVU,No,MSM
4659,111055,94.5017551,497,497,F,OC,OU,No,MSM
4660,111065,94.5017551,497,497,F,OC,OU,No,No
4661,111068,94.5017551,497,497,F,OC,OU,No,No
4662,111069,94.5017551,497,497,F,BCE,SVU,No,MSM
4663,111071,94.5017551,497,497,F,BCE,OU,No,MSM
4664,111072,94.5017551,497,497,M,BCD,AU,No,No
4665,111090,94.5017551,497,497,M,ST,OU,No,No
4666,111093,94.5017551,497,497,M,BCA,AU,No,No
4667,111103,94.5017551,497,497,F,BCB,SVU,No,No
4668,111105,94.5017551,497,497,F,OC,SVU,No,No
4669,111128,94.5017551,497,497,F,OC,OU,No,No
4670,111131,94.5017551,497,497,F,BCD,OU,No,No
4671,111133,94.5017551,497,497,M,BCD,OU,No,No
4672,111136,94.5017551,497,497,M,BCB,AU,No,No
4673,111139,94.5017551,497,497,M,OC,AU,No,No
4674,111151,94.5017551,497,497,F,BCB,OU,No,No
4675,111162,94.5017551,497,497,M,SC,OU,No,No
4676,111166,94.5017551,497,497,M,BCB,AU,No,No
4677,111184,94.5017551,497,497,F,BCC,AU,No,No
4678,111227,94.5017551,497,497,F,OC,OU,No,No
4679,111231,94.5017551,497,497,F,OC,OU,No,No
4680,111240,94.5017551,497,497,F,OC,AU,No,No
4681,111254,94.5017551,497,497,F,BCB,SVU,No,No
4682,111270,94.5017551,497,497,F,OC,AU,No,No
4683,111284,94.5017551,497,497,M,OC,AU,No,No
4684,111289,94.5017551,497,497,M,BCE,OU,No,MSM
4685,111307,94.5017551,497,497,M,BCB,AU,No,No
4686,111314,94.5017551,497,497,M,BCD,OU,No,No
4687,111315,94.5017551,497,497,M,BCD,OU,No,No
4688,111322,94.5017551,497,497,F,BCB,SVU,No,No
4689,111327,94.5017551,497,497,F,BCD,OU,No,No
4690,111416,94.5017551,497,497,F,BCA,AU,No,No
4691,111433,94.5017551,497,497,M,BCD,SVU,No,No
4692,111435,94.5017551,497,497,F,OC,OU,No,No
4693,111460,94.5017551,497,497,F,OC,AU,No,No
4694,111470,94.5017551,497,497,F,BCE,OU,No,MSM
4695,111492,94.5017551,497,497,M,BCE,OU,No,MSM
4696,111507,94.5017551,497,497,M,OC,AU,No,No
4697,111508,94.5017551,497,497,F,SC,OU,No,No
4698,111509,94.5017551,497,497,F,BCB,AU,No,MSM
4699,111540,94.5017551,497,497,M,OC,SVU,No,No
4700,111541,94.5017551,497,497,M,OC,AU,No,No
4701,111547,94.5017551,497,497,F,BCD,OU,No,No
4702,111556,94.5017551,497,497,M,OC,AU,No,No
4703,111571,94.5017551,497,497,F,OC,AU,No,No
4704,111599,94.5017551,497,497,F,OC,AU,No,No
4705,111653,94.5017551,497,497,M,BCB,OU,No,No
4706,111703,94.5017551,497,497,F,OC,AU,No,No
4707,111734,94.5017551,497,497,F,OC,AU,No,No
4708,111772,94.5017551,497,497,F,BCB,OU,No,No
4709,111775,94.5017551,497,497,F,OC,AU,No,No
4710,111912,94.5017551,497,497,M,OC,SVU,No,No
4711,112012,94.5017551,497,497,M,OC,AU,No,No
4712,112071,94.5017551,497,497,M,BCE,NL,No,MSM
4713,126719,93.7352472,482,14.46,F,BCA,AU,No,No
4714,112090,94.4525546,496,496,M,OC,AU,No,No
4715,112091,94.4525546,496,496,M,SC,AU,No,No
4716,112103,94.4525546,496,496,M,SC,OU,No,No
4717,112111,94.4525546,496,496,F,BCD,OU,No,No
4718,112119,94.4525546,496,496,M,BCA,AU,No,No
4719,112130,94.4525546,496,496,F,BCA,OU,No,No
4720,112136,94.4525546,496,496,F,BCB,OU,No,No
4721,112137,94.4525546,496,496,F,SC,OU,No,No
4722,112139,94.4525546,496,496,F,OC,OU,No,No
4723,112147,94.4525546,496,496,F,SC,AU,No,No
4724,112148,94.4525546,496,496,F,OC,OU,No,No
4725,112153,94.4525546,496,496,M,OC,AU,No,No
4726,112154,94.4525546,496,496,M,BCD,SVU,No,No
4727,112158,94.4525546,496,496,F,BCB,SVU,No,No
4728,112173,94.4525546,496,496,F,OC,AU,No,No
4729,112181,94.4525546,496,496,F,BCD,AU,No,No
4730,112188,94.4525546,496,496,F,BCD,OU,No,No
4731,112191,94.4525546,496,496,F,OC,AU,No,No
4732,112192,94.4525546,496,496,M,OC,OU,No,No
4733,112221,94.4525546,496,496,F,BCD,OU,No,No
4734,112230,94.4525546,496,496,F,OC,SVU,No,MSM
4735,112247,94.4525546,496,496,F,BCD,OU,No,No
4736,112249,94.4525546,496,496,F,BCE,OU,No,MSM
4737,112250,94.4525546,496,496,M,BCB,OU,No,No
4738,112255,94.4525546,496,496,F,BCE,OU,No,MSM
4739,112257,94.4525546,496,496,M,ST,OU,No,No
4740,112268,94.4525546,496,496,M,BCE,OU,No,MSM
4741,112271,94.4525546,496,496,F,BCE,OU,No,MSM
4742,112275,94.4525546,496,496,F,BCB,OU,No,No
4743,112314,94.4525546,496,496,M,OC,AU,No,No
4744,112338,94.4525546,496,496,F,ST,AU,No,No
4745,112347,94.4525546,496,496,F,OC,SVU,No,No
4746,112376,94.4525546,496,496,F,OC,OU,No,No
4747,112377,94.4525546,496,496,F,BCB,OU,No,No
4748,112382,94.4525546,496,496,F,OC,AU,No,No
4749,112397,94.4525546,496,496,F,OC,NL,No,No
4750,112400,94.4525546,496,496,M,OC,AU,No,No
4751,112407,94.4525546,496,496,F,OC,AU,No,No
4752,112423,94.4525546,496,496,F,OC,AU,No,No
4753,112436,94.4525546,496,496,F,OC,AU,No,No
4754,112439,94.4525546,496,496,M,OC,OU,No,No
4755,112443,94.4525546,496,496,F,OC,OU,No,No
4756,112461,94.4525546,496,496,F,OC,OU,No,No
4757,112465,94.4525546,496,496,F,OC,SVU,No,No
4758,112469,94.4525546,496,496,M,ST,OU,No,No
4759,112473,94.4525546,496,496,F,BCD,OU,No,No
4760,112474,94.4525546,496,496,M,BCD,OU,No,No
4761,112575,94.4525546,496,496,F,OC,OU,No,No
4762,112609,94.4525546,496,496,F,OC,OU,No,No
4763,112615,94.4525546,496,496,M,OC,AU,No,No
4764,112635,94.4525546,496,496,F,BCD,AU,No,No
4765,112660,94.4525546,496,496,F,BCA,OU,No,No
4766,112664,94.4525546,496,496,F,BCB,OU,No,No
4767,112712,94.4525546,496,496,F,BCD,OU,No,No
4768,112804,94.4525546,496,496,F,OC,OU,No,No
4769,112828,94.4525546,496,496,F,BCD,AU,No,No
4770,112986,94.4525546,496,496,F,BCB,AU,No,No
4771,113089,94.4525546,496,496,M,OC,AU,No,No
4772,113093,94.3982035,495,495,F,BCE,OU,No,MSM
4773,113094,94.3982035,495,495,F,BCE,OU,No,MSM
4774,113099,94.3982035,495,495,M,ST,SVU,No,No
4775,113101,94.3982035,495,495,M,BCE,AU,No,MSM
4776,113108,94.3982035,495,495,F,OC,SVU,No,No
4777,113117,94.3982035,495,495,F,OC,OU,No,No
4778,113123,94.3982035,495,495,F,OC,AU,No,No
4779,113126,94.3982035,495,495,F,BCB,AU,No,No
4780,113127,94.3982035,495,495,M,OC,OU,No,No
4781,113134,94.3982035,495,495,F,BCB,OU,No,No
4782,113147,94.3982035,495,495,M,BCD,AU,No,No
4783,113152,94.3982035,495,495,F,OC,AU,No,No
4784,113157,94.3982035,495,495,F,OC,OU,No,No
4785,113160,94.3982035,495,495,M,BCB,SVU,No,No
4786,113164,94.3982035,495,495,F,OC,SVU,No,No
4787,113166,94.3982035,495,495,F,BCA,AU,No,No
4788,113167,94.3982035,495,495,M,ST,SVU,No,No
4789,113169,94.3982035,495,495,F,OC,AU,No,No
4790,113175,94.3982035,495,495,F,BCB,OU,No,No
4791,113181,94.3982035,495,495,F,BCD,OU,No,No
4792,113183,94.3982035,495,495,M,BCD,OU,No,No
4793,113189,94.3982035,495,495,M,BCB,SVU,No,No
4794,113190,94.3982035,495,495,F,BCB,SVU,No,No
4795,113200,94.3982035,495,495,F,BCB,SVU,No,No
4796,113211,94.3982035,495,495,M,OC,OU,No,No
4797,113217,94.3982035,495,495,F,BCD,OU,No,No
4798,113229,94.3982035,495,495,M,BCD,AU,No,No
4799,113266,94.3982035,495,495,M,BCB,OU,No,No
4800,113278,94.3982035,495,495,F,BCB,SVU,No,No
4801,113285,94.3982035,495,495,M,SC,AU,No,No
4802,113311,94.3982035,495,495,F,OC,AU,No,No
4803,113313,94.3982035,495,495,F,BCD,OU,No,No
4804,113328,94.3982035,495,495,M,BCB,AU,No,No
4805,113334,94.3982035,495,495,M,BCD,OU,No,No
4806,113348,94.3982035,495,495,M,OC,SVU,No,No
4807,113352,94.3982035,495,495,F,BCD,OU,No,No
4808,113365,94.3982035,495,495,F,BCA,AU,No,No
4809,113374,94.3982035,495,495,F,OC,AU,No,No
4810,113382,94.3982035,495,495,F,OC,OU,No,No
4811,113383,94.3982035,495,495,F,BCB,AU,No,No
4812,113406,94.3982035,495,495,F,SC,AU,No,No
4813,113420,94.3982035,495,495,F,BCD,AU,No,No
4814,113432,94.3982035,495,495,F,OC,OU,No,No
4815,113441,94.3982035,495,495,F,BCB,OU,No,No
4816,113449,94.3982035,495,495,F,BCE,OU,No,MSM
4817,113487,94.3982035,495,495,M,OC,AU,No,No
4818,113514,94.3982035,495,495,F,OC,OU,No,No
4819,113612,94.3982035,495,495,F,OC,OU,No,No
4820,113706,94.3982035,495,495,F,OC,AU,No,No
4821,113786,94.3982035,495,495,F,BCB,OU,No,No
4822,113808,94.3982035,495,495,F,OC,NL,No,No
4823,113829,94.3982035,495,495,F,BCA,OU,No,No
4824,113846,94.3982035,495,495,M,OC,AU,No,No
4825,113848,94.3982035,495,495,F,OC,SVU,No,No
4826,113877,94.3982035,495,495,M,BCB,OU,No,No
4827,113929,94.3982035,495,495,F,OC,OU,No,No
4828,113955,94.3982035,495,495,F,OC,OU,No,No
4829,113978,94.3982035,495,495,F,OC,OU,No,No
4830,113982,94.3982035,495,495,F,OC,AU,No,No
4831,113997,94.3982035,495,495,F,BCB,OU,No,No
4832,114004,94.3982035,495,495,M,OC,NL,No,MSM
4833,114022,94.3982035,495,495,F,BCB,AU,No,No
4834,114047,94.3982035,495,495,F,SC,AU,No,No
4835,114110,94.3982035,495,495,F,OC,SVU,No,No
4836,114199,94.3481200,494,494,F,BCB,OU,No,No
4837,114207,94.3481200,494,494,F,BCD,SVU,No,No
4838,114211,94.3481200,494,494,F,BCB,SVU,No,No
4839,114215,94.3481200,494,494,M,ST,OU,No,No
4840,114219,94.3481200,494,494,M,OC,AU,No,No
4841,114227,94.3481200,494,494,F,BCB,OU,No,No
4842,114233,94.3481200,494,494,F,BCB,SVU,No,No
4843,114244,94.3481200,494,494,F,BCE,OU,No,MSM
4844,114248,94.3481200,494,494,M,BCB,OU,No,No
4845,114249,94.3481200,494,494,M,BCD,OU,No,No
4846,114259,94.3481200,494,494,M,BCB,SVU,No,No
4847,114291,94.3481200,494,494,F,SC,OU,No,No
4848,114297,94.3481200,494,494,F,OC,OU,No,No
4849,114302,94.3481200,494,494,M,BCE,OU,No,MSM
4850,114331,94.3481200,494,494,F,BCE,SVU,No,MSM
4851,114333,94.3481200,494,494,F,OC,OU,No,No
4852,114354,94.3481200,494,494,F,OC,AU,No,No
4853,114357,94.3481200,494,494,F,BCE,OU,No,MSM
4854,114361,94.3481200,494,494,M,OC,OU,No,No
4855,114363,94.3481200,494,494,F,BCE,OU,No,MSM
4856,114379,94.3481200,494,494,F,BCB,OU,No,No
4857,114389,94.3481200,494,494,F,OC,OU,No,MSM
4858,114455,94.3481200,494,494,F,BCB,OU,No,No
4859,114458,94.3481200,494,494,M,OC,OU,No,No
4860,114459,94.3481200,494,494,F,OC,OU,No,No
4861,114466,94.3481200,494,494,M,BCA,SVU,No,No
4862,114472,94.3481200,494,494,M,BCD,AU,No,No
4863,114485,94.3481200,494,494,M,OC,AU,No,No
4864,114493,94.3481200,494,494,M,SC,AU,No,No
4865,114503,94.3481200,494,494,F,BCD,OU,No,No
4866,114511,94.3481200,494,494,F,OC,OU,No,No
4867,114551,94.3481200,494,494,F,BCB,OU,No,No
4868,114594,94.3481200,494,494,F,OC,OU,No,No
4869,114595,94.3481200,494,494,F,BCB,OU,No,No
4870,114600,94.3481200,494,494,M,OC,OU,No,MSM
4871,114617,94.3481200,494,494,F,BCA,SVU,No,No
4872,114620,94.3481200,494,494,F,BCD,AU,No,No
4873,114642,94.3481200,494,494,F,SC,SVU,No,No
4874,114652,94.3481200,494,494,F,OC,SVU,No,No
4875,114730,94.3481200,494,494,F,SC,OU,No,No
4876,114766,94.3481200,494,494,M,BCB,NL,No,No
4877,114794,94.3481200,494,494,F,OC,AU,No,No
4878,114845,94.3481200,494,494,F,SC,OU,No,No
4879,114921,94.3481200,494,494,F,OC,AU,No,No
4880,114950,94.3481200,494,494,M,BCB,OU,No,No
4881,114953,94.3481200,494,494,F,BCD,OU,No,No
4882,114972,94.3481200,494,494,F,OC,AU,No,No
4883,114984,94.3481200,494,494,M,OC,OU,No,No
4884,115011,94.3481200,494,494,M,BCD,OU,No,No
4885,115048,94.3481200,494,494,F,OC,AU,No,No
4886,115061,94.3481200,494,494,F,OC,OU,No,MSM
4887,115125,94.3481200,494,494,M,BCA,SVU,No,No
4888,115174,94.3481200,494,494,M,BCB,OU,No,No
4889,115177,94.3481200,494,494,F,OC,OU,No,No
4890,115220,94.3014702,493,493,M,BCD,AU,No,No
4891,115223,94.3014702,493,493,F,BCD,OU,No,No
4892,115228,94.3014702,493,493,F,BCA,OU,No,No
4893,115229,94.3014702,493,493,M,BCD,OU,No,No
4894,115230,94.3014702,493,493,F,BCA,AU,No,No
4895,115232,94.3014702,493,493,M,SC,AU,No,No
4896,115237,94.3014702,493,493,F,BCD,OU,No,No
4897,115254,94.3014702,493,493,F,OC,AU,No,No
4898,115255,94.3014702,493,493,M,BCB,OU,No,No
4899,115257,94.3014702,493,493,F,SC,AU,No,No
4900,115266,94.3014702,493,493,F,BCB,OU,No,No
4901,115277,94.3014702,493,493,F,OC,OU,No,No
4902,115285,94.3014702,493,493,F,OC,AU,No,No
4903,115293,94.3014702,493,493,F,SC,OU,No,No
4904,115304,94.3014702,493,493,F,OC,OU,No,No
4905,115316,94.3014702,493,493,F,OC,AU,No,No
4906,115317,94.3014702,493,493,F,BCB,SVU,No,No
4907,115318,94.3014702,493,493,M,OC,AU,No,No
4908,115330,94.3014702,493,493,M,BCE,OU,No,MSM
4909,115350,94.3014702,493,493,M,OC,AU,No,No
4910,115360,94.3014702,493,493,M,BCA,AU,No,No
4911,115368,94.3014702,493,493,F,SC,AU,No,No
4912,115380,94.3014702,493,493,F,BCE,OU,No,MSM
4913,115389,94.3014702,493,493,F,BCD,AU,No,No
4914,115393,94.3014702,493,493,F,OC,SVU,No,No
4915,115400,94.3014702,493,493,F,BCD,OU,No,No
4916,115405,94.3014702,493,493,F,BCB,AU,No,No
4917,115409,94.3014702,493,493,F,BCD,AU,No,No
4918,115418,94.3014702,493,493,M,BCA,AU,No,No
4919,115443,94.3014702,493,493,M,BCB,SVU,No,No
4920,115461,94.3014702,493,493,F,BCA,AU,No,No
4921,115468,94.3014702,493,493,M,BCB,SVU,No,No
4922,115495,94.3014702,493,493,F,BCB,SVU,No,No
4923,115498,94.3014702,493,493,F,OC,OU,No,No
4924,115518,94.3014702,493,493,F,BCB,SVU,No,No
4925,115526,94.3014702,493,493,M,BCE,OU,No,MSM
4926,115532,94.3014702,493,493,F,OC,OU,No,No
4927,115534,94.3014702,493,493,F,OC,OU,No,No
4928,115541,94.3014702,493,493,F,BCB,SVU,No,No
4929,115555,94.3014702,493,493,F,BCB,AU,No,No
4930,115559,94.3014702,493,493,F,BCD,AU,No,No
4931,115579,94.3014702,493,493,M,BCD,OU,No,No
4932,115589,94.3014702,493,493,M,BCB,OU,No,No
4933,115591,94.3014702,493,493,F,OC,OU,No,No
4934,115601,94.3014702,493,493,M,BCA,OU,No,No
4935,115618,94.3014702,493,493,F,BCB,OU,No,No
4936,115619,94.3014702,493,493,M,BCD,AU,No,No
4937,115639,94.3014702,493,493,F,OC,AU,No,No
4938,115641,94.3014702,493,493,F,BCB,AU,No,No
4939,115664,94.3014702,493,493,F,OC,AU,No,No
4940,115680,94.3014702,493,493,F,BCA,AU,No,No
4941,115690,94.3014702,493,493,M,OC,AU,No,No
4942,115692,94.3014702,493,493,M,ST,OU,No,No
4943,115735,94.3014702,493,493,F,OC,AU,No,No
4944,115787,94.3014702,493,493,M,OC,AU,No,No
4945,115818,94.3014702,493,493,M,BCD,OU,No,No
4946,115858,94.3014702,493,493,M,OC,AU,No,No
4947,115864,94.3014702,493,493,M,OC,OU,No,No
4948,115896,94.3014702,493,493,M,OC,OU,No,No
4949,115971,94.3014702,493,493,M,BCB,SVU,No,No
4950,116053,94.3014702,493,493,M,OC,SVU,No,MSM
4951,116102,94.3014702,493,493,F,ST,OU,No,No
4952,116131,94.3014702,493,493,M,BCD,OU,No,No
4953,116171,94.2507981,492,492,F,OC,OU,No,No
4954,116180,94.2507981,492,492,M,BCE,OU,No,MSM
4955,116181,94.2507981,492,492,F,BCD,AU,No,No
4956,116188,94.2507981,492,492,M,OC,OU,No,No
4957,116194,94.2507981,492,492,F,OC,SVU,No,No
4958,116202,94.2507981,492,492,M,BCD,OU,No,No
4959,116205,94.2507981,492,492,M,BCD,AU,No,No
4960,116217,94.2507981,492,492,F,BCE,SVU,No,MSM
4961,116218,94.2507981,492,492,M,BCA,AU,No,No
4962,116231,94.2507981,492,492,F,BCB,OU,No,No
4963,116233,94.2507981,492,492,M,BCB,SVU,No,No
4964,116253,94.2507981,492,492,F,BCD,OU,No,No
4965,116263,94.2507981,492,492,F,OC,AU,No,No
4966,116270,94.2507981,492,492,M,OC,SVU,No,No
4967,116279,94.2507981,492,492,M,BCD,OU,No,No
4968,116291,94.2507981,492,492,F,BCB,OU,No,No
4969,116293,94.2507981,492,492,M,OC,AU,No,No
4970,116319,94.2507981,492,492,F,BCB,OU,No,No
4971,116325,94.2507981,492,492,M,BCB,OU,No,No
4972,116348,94.2507981,492,492,M,BCC,AU,No,No
4973,116349,94.2507981,492,492,M,BCA,AU,No,No
4974,116363,94.2507981,492,492,F,OC,OU,No,No
4975,116384,94.2507981,492,492,F,SC,OU,No,No
4976,116387,94.2507981,492,492,M,OC,OU,No,No
4977,116389,94.2507981,492,492,F,BCD,SVU,No,No
4978,116397,94.2507981,492,492,F,BCA,NL,No,No
4979,116415,94.2507981,492,492,F,BCD,SVU,No,No
4980,116453,94.2507981,492,492,M,BCB,OU,No,No
4981,116454,94.2507981,492,492,F,OC,AU,No,No
4982,116459,94.2507981,492,492,F,BCB,OU,No,No
4983,116498,94.2507981,492,492,F,BCB,AU,No,No
4984,116503,94.2507981,492,492,F,OC,AU,No,No
4985,116521,94.2507981,492,492,F,BCB,OU,No,No
4986,116526,94.2507981,492,492,F,BCB,OU,No,No
4987,116538,94.2507981,492,492,F,SC,AU,No,No
4988,116590,94.2507981,492,492,F,OC,SVU,No,No
4989,116609,94.2507981,492,492,M,BCB,AU,No,No
4990,116631,94.2507981,492,492,F,OC,SVU,No,No
4991,116640,94.2507981,492,492,F,BCA,AU,No,No
4992,116644,94.2507981,492,492,M,SC,AU,No,No
4993,116669,94.2507981,492,492,M,SC,AU,No,No
4994,116682,94.2507981,492,492,M,BCB,AU,No,No
4995,116702,94.2507981,492,492,M,ST,OU,No,No
4996,116711,94.2507981,492,492,F,BCD,OU,No,No
4997,116713,94.2507981,492,492,M,BCD,SVU,No,No
4998,116725,94.2507981,492,492,M,SC,OU,No,No
4999,116739,94.2507981,492,492,F,BCD,AU,No,No
5000,116776,94.2507981,492,492,M,OC,SVU,No,No
5001,116786,94.2507981,492,492,M,SC,OU,No,No
5002,116808,94.2507981,492,492,M,OC,OU,No,No
5003,116848,94.2507981,492,492,M,OC,AU,No,No
5004,116853,94.2507981,492,492,M,ST,OU,No,No
5005,116974,94.2507981,492,492,F,OC,SVU,No,No
5006,116989,94.2507981,492,492,M,OC,AU,No,No
5007,117005,94.2507981,492,492,F,BCE,AU,No,MSM
5008,117183,94.2507981,492,492,F,OC,AU,No,No
5009,117189,94.2507981,492,492,F,OC,AU,No,No
5010,117204,94.1989977,491,491,M,OC,OU,No,No
5011,117206,94.1989977,491,491,F,BCD,SVU,No,No
5012,117209,94.1989977,491,491,M,BCE,OU,No,MSM
5013,117213,94.1989977,491,491,M,BCE,NL,No,MSM
5014,117220,94.1989977,491,491,M,BCE,OU,No,MSM
5015,117238,94.1989977,491,491,F,BCA,AU,No,No
5016,117239,94.1989977,491,491,F,ST,OU,No,No
5017,117241,94.1989977,491,491,F,OC,AU,No,No
5018,117244,94.1989977,491,491,M,BCD,OU,No,No
5019,117245,94.1989977,491,491,F,SC,AU,No,No
5020,117250,94.1989977,491,491,F,OC,AU,No,No
5021,117253,94.1989977,491,491,M,BCA,OU,No,No
5022,117254,94.1989977,491,491,M,OC,AU,No,No
5023,117269,94.1989977,491,491,F,BCB,OU,No,No
5024,117272,94.1989977,491,491,F,OC,OU,No,MSM
5025,117273,94.1989977,491,491,M,BCB,SVU,No,No
5026,117274,94.1989977,491,491,F,OC,SVU,No,No
5027,117276,94.1989977,491,491,F,OC,OU,No,No
5028,117285,94.1989977,491,491,F,SC,AU,No,No
5029,117286,94.1989977,491,491,M,OC,OU,No,No
5030,117296,94.1989977,491,491,M,OC,AU,No,No
5031,117301,94.1989977,491,491,F,OC,OU,No,MSM
5032,117303,94.1989977,491,491,F,OC,OU,No,No
5033,117313,94.1989977,491,491,M,BCB,SVU,No,MSM
5034,117320,94.1989977,491,491,F,BCB,AU,No,No
5035,117341,94.1989977,491,491,F,OC,OU,No,No
5036,117342,94.1989977,491,491,M,OC,OU,No,No
5037,117353,94.1989977,491,491,F,OC,AU,No,No
5038,117356,94.1989977,491,491,M,BCD,OU,No,No
5039,117371,94.1989977,491,491,F,BCD,AU,No,No
5040,117380,94.1989977,491,491,F,OC,SVU,No,No
5041,117384,94.1989977,491,491,M,BCB,AU,No,No
5042,117385,94.1989977,491,491,F,BCD,OU,No,No
5043,117389,94.1989977,491,491,F,BCB,OU,No,No
5044,117394,94.1989977,491,491,F,ST,OU,No,No
5045,117402,94.1989977,491,491,F,BCB,AU,No,No
5046,117403,94.1989977,491,491,M,BCB,SVU,No,No
5047,117405,94.1989977,491,491,M,BCD,OU,No,No
5048,117414,94.1989977,491,491,F,OC,OU,No,MSM
5049,117438,94.1989977,491,491,F,BCB,OU,No,No
5050,117455,94.1989977,491,491,F,BCC,AU,No,No
5051,117456,94.1989977,491,491,F,SC,OU,No,No
5052,117459,94.1989977,491,491,F,BCB,OU,No,No
5053,117461,94.1989977,491,491,M,OC,AU,No,No
5054,117486,94.1989977,491,491,M,BCD,OU,No,No
5055,117487,94.1989977,491,491,F,SC,OU,No,No
5056,117490,94.1989977,491,491,M,OC,OU,No,No
5057,117495,94.1989977,491,491,F,OC,AU,No,No
5058,117499,94.1989977,491,491,M,ST,OU,No,No
