NEET Rank,NEET Roll No,NEET Score,Gender,Category,Local,EWS,State Rank
23917,1205240343,609,M,OC,AU,NO,590
23928,1202020090,609,M,BCB,SVU,NO,591
23942,1205130486,609,F,BCD,AU,NO,592
23976,1205030792,609,M,OC,SVU,NO,593
24045,1206160079,609,M,OC,AU,NO,594
24054,1228030056,609,F,OC,AU,YES,595
24241,1202060208,608,M,OC,SVU,NO,596
24256,1206120263,608,F,BCD,AU,NO,597
24268,1201010051,608,F,OC,AU,NO,598
24315,1205010032,608,M,OC,AU,NO,599
24331,1205010393,608,F,BCB,AU,NO,600
24334,1224060004,608,F,OC,AU,YES,601
24349,1205200184,608,M,OC,AU,NO,602
24353,1205200431,608,M,OC,AU,NO,603
24363,1220080094,608,F,OC,AU,YES,604
24378,1205040456,608,F,BCD,AU,NO,605
24384,1224010208,608,F,OC,AU,YES,606
24462,1206040480,608,F,OC,AU,NO,607
24476,1206030279,608,M,BCB,AU,NO,608
24484,4201310159,608,M,OC,OU,NO,609
24577,1206040570,608,F,BCD,AU,NO,610
24586,1205240189,608,M,OC,SVU,NO,611
24591,1212020265,608,M,BCB,SVU,NO,612
24603,1205130167,608,M,BCD,AU,NO,613
24687,1212040158,607,F,OC,SVU,NO,614
24717,1203010140,607,M,OC,SVU,YES,615
24723,1205190067,607,F,BCB,SVU,NO,616
24729,1205170230,607,F,OC,AU,YES,617
24736,1224030016,607,M,OC,AU,YES,618
24792,1205010833,607,M,OC,SVU,NO,619
24822,1206120188,607,F,BCD,AU,NO,620
24831,1201020276,607,F,OC,AU,YES,621
24869,4207020117,607,M,BCC,OU,NO,622
24875,1205220129,607,M,OC,APNL,NO,623
24939,4201030463,607,F,OC,AU,NO,624
24954,1205080077,607,M,OC,SVU,YES,625
24955,1205040083,607,M,BCB,SVU,NO,626
25041,1206130088,607,M,BCD,AU,NO,627
25185,1201120359,606,F,OC,AU,YES,628
25202,1205210355,606,M,OC,SVU,YES,629
25212,1205110106,606,F,OC,AU,NO,630
25238,1220010910,606,F,OC,AU,YES,631
25251,4201390316,606,M,BCE,SVU,NO,632
25252,1205090388,606,F,OC,SVU,YES,633
25259,1205270167,606,M,OC,AU,YES,634
25268,4204010182,606,F,OC,OU,NO,635
25293,1205050402,606,M,OC,AU,NO,636
25298,1206010600,606,F,OC,AU,NO,637
25305,1205230407,606,F,OC,AU,NO,638
25313,1206100171,606,F,BCD,AU,NO,639
25326,1224030394,606,M,OC,SVU,NO,640
25329,1205030197,606,M,OC,AU,YES,641
25365,1205110430,606,M,BCA,SVU,NO,642
25386,1206010287,606,F,BCD,AU,NO,643
25407,1205030597,606,F,OC,AU,YES,644
25431,1219040073,606,F,BCE,SVU,NO,645
25470,1203010296,606,M,BCB,SVU,NO,646
25483,1206060449,606,M,OC,AU,NO,647
25484,1205020131,606,M,OC,SVU,YES,648
25513,1205030551,606,M,OC,AU,NO,649
25536,1205220031,606,F,OC,SVU,YES,650
25575,1220010351,606,M,BCB,AU,NO,651
25604,1220010277,606,F,OC,AU,YES,652
25766,1205220083,605,M,OC,AU,YES,653
25771,1205210272,605,M,BCD,AU,NO,654
25791,1205060093,605,M,OC,AU,YES,655
25811,1205110239,605,F,BCB,AU,NO,656
25824,1206040105,605,F,BCD,AU,NO,657
25837,1212050290,605,M,BCB,SVU,NO,658
25953,1228020075,605,M,OC,AU,YES,659
25960,1205210411,605,M,OC,AU,YES,660
26052,1205140273,605,M,OC,AU,YES,661
26062,1202050083,605,F,BCB,SVU,NO,662
26114,1228040155,605,M,OC,AU,YES,663
26126,1205010175,605,M,OC,SVU,NO,664
26131,1205030561,605,F,OC,AU,YES,665
26134,1205070389,605,F,OC,SVU,NO,666
26216,1224050005,605,M,OC,AU,NO,667
26254,1223010152,605,F,OC,SVU,YES,668
26370,1205060498,605,M,OC,SVU,NO,669
26412,1205020434,605,M,BCD,AU,NO,670
26508,1208020378,604,M,BCD,AU,NO,671
26536,1206150198,604,F,OC,AU,YES,672
26568,1205030485,604,F,BCD,AU,NO,673
26599,1205160279,604,F,BCD,AU,NO,674
26636,1204010599,604,F,OC,SVU,NO,675
26658,1205130479,604,F,OC,AU,NO,676
26675,1205130501,604,F,OC,SVU,YES,677
26688,1206020267,604,F,BCA,AU,NO,678
26947,1205080554,603,M,OC,AU,YES,679
26958,4204030088,603,M,OC,AU,NO,680
26960,1205060574,603,F,BCD,AU,NO,681
26965,1206120080,603,F,BCD,AU,NO,682
26967,1205030583,603,M,BCB,SVU,NO,683
27008,4201120089,603,M,OC,OU,NO,684
27012,1205070253,603,F,BCB,SVU,NO,685
27026,4219010491,603,F,BCA,SVU,NO,686
27058,4203020332,603,M,BCE,AU,NO,687
27059,1224020225,603,F,OC,AU,YES,688
27072,1205020877,603,M,OC,SVU,NO,689
27077,1206010782,603,F,BCA,AU,NO,690
27099,4201130719,603,F,OC,NL,NO,691
27104,1228010168,603,M,OC,AU,YES,692
27124,1206040257,603,F,OC,AU,NO,693
27136,1225010674,603,F,BCD,AU,NO,694
27182,1206100156,603,F,OC,AU,NO,695
27219,1205050390,603,F,OC,AU,NO,696
27258,1201030315,603,M,OC,AU,YES,697
27291,1206010451,603,M,BCD,AU,NO,698
27371,1224020465,603,M,BCB,AU,NO,699
27391,1205050075,603,M,OC,AU,NO,700
27432,1205080282,602,F,BCD,AU,NO,701
27442,4201120472,602,F,BCB,SVU,NO,702
27450,1213010260,602,M,OC,AU,YES,703
27453,1203040452,602,F,OC,SVU,YES,704
27510,1205110256,602,M,OC,SVU,NO,705
27516,1205150421,602,F,OC,AU,NO,706
27532,1208010355,602,F,OC,AU,YES,707
27545,1205010873,602,F,OC,AU,NO,708
27546,1220030004,602,F,OC,AU,NO,709
27554,1205250063,602,F,BCA,SVU,NO,710
27574,1205270297,602,F,BCD,AU,NO,711
27692,1228010132,602,F,OC,AU,NO,712
27741,1205130121,602,M,OC,SVU,YES,713
27783,1205160307,602,F,OC,SVU,NO,714
27790,2712330068,602,F,OC,APNL,NO,715
27900,1203010098,602,F,OC,SVU,NO,716
27918,1224080106,602,M,OC,AU,NO,717
27927,1205060127,602,M,OC,SVU,YES,718
27988,1205050621,601,M,OC,AU,YES,719
28002,1204060042,601,F,OC,SVU,NO,720
28032,4201080175,601,M,BCB,OU,NO,721
28035,1224080038,601,F,OC,AU,YES,722
28075,1205210431,601,M,OC,SVU,YES,723
28150,1205040728,601,M,OC,AU,YES,724
28166,1206070319,601,M,BCB,AU,NO,725
28176,1220020097,601,M,BCC,AU,NO,726
28216,1203010768,601,M,BCB,SVU,NO,727
28240,1203020810,601,F,OC,SVU,YES,728
28270,1205180157,601,F,OC,SVU,YES,729
28302,1205040482,601,M,OC,AU,NO,730
28390,4201330043,601,M,OC,AU,NO,731
28505,1205240217,601,M,BCD,AU,NO,732
28523,1205230315,601,F,OC,AU,YES,733
28606,4201440198,600,F,BCB,SVU,NO,734
28613,1204040487,600,M,BCA,SVU,NO,735
28616,1223020398,600,M,BCB,SVU,NO,736
28648,1203020083,600,M,BCD,SVU,NO,737
28651,1205160019,600,M,OC,SVU,YES,738
28653,1203060504,600,F,OC,AU,YES,739
28662,1220010134,600,F,OC,AU,YES,740
28663,4201040184,600,F,BCD,OU,NO,741
28701,1203020142,600,F,OC,SVU,YES,742
28709,1216030259,600,M,OC,AU,YES,743
28719,1201020453,600,M,BCB,AU,NO,744
28754,1206060056,600,M,OC,AU,NO,745
28779,2712060634,600,F,OC,APNL,NO,746
28850,1205040471,600,F,OC,AU,YES,747
28860,1205170349,600,M,OC,SVU,NO,748
28912,1205130001,600,F,BCD,AU,NO,749
28913,1202010709,600,M,OC,SVU,NO,750
28925,1205170109,600,F,OC,SVU,YES,751
28930,1220030060,600,M,OC,AU,NO,752
28935,1204010797,600,F,BCB,SVU,NO,753
28957,1205270410,600,M,BCB,SVU,NO,754
28958,1205160059,600,M,OC,AU,YES,755
28959,1205080439,600,F,BCB,AU,NO,756
28972,1216010500,600,M,OC,AU,YES,757
29048,1228030023,600,F,BCD,AU,NO,758
29089,1206060506,600,F,BCD,AU,NO,759
29143,1205030382,600,F,OC,AU,YES,760
29163,1205060499,600,F,OC,SVU,NO,761
29183,1205060119,600,M,OC,AU,YES,762
29262,1228030044,600,F,OC,AU,YES,763
29284,1224030366,600,M,OC,AU,YES,764
29335,1205090377,600,F,ST,SVU,NO,765
29353,1220040160,599,F,OC,AU,NO,766
29377,1205270398,599,F,BCB,AU,NO,767
29378,4206020062,599,F,BCD,OU,NO,768
29393,1206150074,599,F,BCA,AU,NO,769
29398,1205020097,599,M,BCD,SVU,NO,770
29447,1205220389,599,M,BCD,AU,NO,771
29449,1228040121,599,M,OC,AU,YES,772
29459,1203020837,599,M,BCE,SVU,NO,773
29479,1205040467,599,F,OC,AU,YES,774
29523,1205170173,599,F,BCD,AU,NO,775
29530,1205230236,599,F,OC,SVU,YES,776
29532,1205010588,599,F,OC,AU,YES,777
29555,1228010118,599,M,OC,AU,YES,778
29609,1228040197,599,M,OC,AU,YES,779
29619,1205060185,599,F,SC,AU,NO,780
29681,1205190103,599,F,BCB,AU,NO,781
29704,4201400196,599,M,OC,OU,NO,782
29729,1224020514,599,M,BCB,AU,NO,783
29734,1205210258,599,F,OC,AU,NO,784
29745,1206080222,599,F,BCD,AU,NO,785
29787,1205270379,599,F,OC,AU,NO,786
29829,1205100486,598,F,BCB,AU,NO,787
29840,1205030674,598,F,SC,AU,NO,788
29860,1220010197,598,F,OC,AU,YES,789
29871,1204010181,598,F,OC,SVU,YES,790
29872,1204040606,598,F,BCD,SVU,NO,791
29886,1203010609,598,Female,OC,SVU,NO,792
29886,1203010609,598,F,OC,SVU,NO,793
29889,1225010670,598,F,BCD,AU,NO,794
29896,1205040464,598,F,BCB,AU,NO,795
29922,1203020184,598,F,OC,SVU,NO,796
29933,1205010060,598,M,OC,SVU,YES,797
29936,1205140335,598,M,OC,AU,YES,798
29969,1203010730,598,F,OC,AU,YES,799
29976,1219010351,598,F,OC,SVU,YES,800
29995,4219070135,598,M,BCB,AU,NO,801
30000,1205040157,598,M,BCD,AU,NO,802
30005,1205030265,598,F,OC,SVU,YES,803
30016,1206080381,598,F,BCB,AU,NO,804
30029,1205050459,598,F,BCD,AU,NO,805
30203,1228030108,598,M,SC,AU,NO,806
30264,1202030706,598,F,OC,SVU,NO,807
30395,1228010162,597,F,OC,AU,YES,808
30405,1204090220,597,M,BCD,SVU,NO,809
30418,1205030593,597,F,OC,SVU,NO,810
30443,1206010187,597,F,OC,AU,NO,811
30451,1204060366,597,F,OC,SVU,YES,812
30459,1206030303,597,M,OC,AU,YES,813
30472,1206040067,597,M,BCA,AU,NO,814
30490,1206010307,597,M,BCD,AU,NO,815
30529,1206060467,597,F,OC,AU,NO,816
30542,4201020544,597,M,OC,OU,NO,817
30564,1205120135,597,M,BCB,AU,NO,818
30594,1203060309,597,F,OC,SVU,YES,819
30619,1219020023,597,F,OC,SVU,YES,820
30620,1229050039,597,F,BCD,AU,NO,821
30641,1206090030,597,F,BCA,AU,NO,822
30670,1206100146,597,M,BCD,AU,NO,823
30687,1206060186,597,F,OC,AU,NO,824
30723,4219030452,597,M,OC,AU,YES,825
30742,1203040098,597,F,OC,SVU,NO,826
30754,1229040187,597,F,BCD,AU,NO,827
30763,1205050049,597,F,OC,SVU,YES,828
30931,1206070461,596,F,BCD,AU,NO,829
30943,1202020448,596,F,OC,SVU,NO,830
30960,1219030043,596,M,OC,AU,NO,831
30963,1201020223,596,F,OC,AU,YES,832
30976,1205020903,596,F,OC,AU,YES,833
30995,1205240126,596,M,OC,SVU,NO,834
31063,1204040071,596,M,OC,SVU,YES,835
31106,4201010030,596,F,OC,SVU,YES,836
31128,1228030018,596,M,BCD,AU,NO,837
31130,1206080493,596,M,OC,AU,YES,838
31131,1203040479,596,M,OC,SVU,NO,839
31214,1228010171,596,M,OC,AU,YES,840
31229,4201070496,596,M,OC,OU,NO,841
31230,1206030230,596,M,OC,AU,NO,842
31236,1205230058,596,M,OC,SVU,YES,843
31343,1205210193,596,M,BCB,SVU,NO,844
31371,1220070008,596,F,OC,AU,NO,845
31382,1205130402,596,M,OC,SVU,YES,846
31456,1229060233,596,F,BCA,AU,NO,847
31609,1205160382,595,F,OC,SVU,YES,848
31613,1205260094,595,M,OC,SVU,YES,849
31651,1205120241,595,F,OC,SVU,YES,850
31678,1224040272,595,F,OC,AU,YES,851
31694,1206010619,595,M,OC,SVU,YES,852
31721,1205070129,595,M,OC,SVU,NO,853
31755,1220030039,595,M,SC,AU,NO,854
31758,1205240206,595,M,BCD,AU,NO,855
31762,1229010073,595,F,BCD,AU,NO,856
31800,1224050141,595,M,OC,AU,NO,857
31802,4201420163,595,F,OC,SVU,NO,858
31811,1202030310,595,F,BCB,SVU,NO,859
31834,1206110182,595,F,BCD,AU,NO,860
31840,1206050510,595,M,OC,AU,YES,861
31848,1202020648,595,M,OC,SVU,NO,862
31853,1205260039,595,F,OC,AU,YES,863
31884,1206050497,595,F,BCD,AU,NO,864
31897,1222030104,595,M,OC,AU,NO,865
31903,1205160193,595,F,OC,AU,YES,866
31936,1205120037,595,M,BCB,AU,NO,867
32005,1206100246,595,F,BCD,AU,NO,868
32015,1228040114,595,M,OC,AU,YES,869
32030,1205100165,595,M,OC,SVU,NO,870
32032,4201280415,595,F,OC,OU,NO,871
32061,1205260109,595,M,OC,AU,YES,872
32073,1201050010,595,F,OC,AU,NO,873
32253,4102100075,595,F,OC,NL,NO,874
32297,1205250360,595,F,OC,SVU,NO,875
32386,1205120318,594,F,BCD,SVU,NO,876
32405,1202070174,594,F,BCB,SVU,NO,877
32413,1206140213,594,M,OC,AU,YES,878
32447,1224070091,594,F,OC,AU,NO,879
32539,1205160147,594,F,OC,SVU,YES,880
32597,1206160094,594,M,BCD,AU,NO,881
32643,4201520129,594,F,OC,OU,NO,882
32658,1222010488,594,F,OC,AU,NO,883
32659,1206040270,594,F,OC,AU,NO,884
32700,1206070460,594,M,OC,AU,YES,885
32777,4219010374,594,F,OC,AU,YES,886
32793,4201290159,594,M,OC,AU,YES,887
32886,1205210346,594,F,OC,SVU,YES,888
32911,1206090472,593,F,BCA,AU,NO,889
32918,1203050028,593,F,BCA,SVU,NO,890
32920,1205120253,593,F,OC,SVU,NO,891
32934,1205120393,593,M,OC,AU,YES,892
32944,1205260027,593,F,BCD,AU,NO,893
32957,1202030376,593,M,OC,SVU,NO,894
32961,1224020162,593,F,OC,AU,YES,895
32979,1205240352,593,F,OC,AU,NO,896
32980,1205110326,593,F,BCA,AU,NO,897
32985,1201040181,593,M,BCA,AU,NO,898
33003,1205180139,593,F,OC,SVU,YES,899
33020,1206080466,593,M,BCD,AU,NO,900
33036,1205090437,593,F,OC,AU,NO,901
33043,1205160246,593,F,BCD,AU,NO,902
33044,1205200306,593,F,OC,SVU,YES,903
33059,1203020727,593,F,OC,SVU,NO,904
33087,1205110219,593,F,BCD,AU,NO,905
33104,1212010777,593,F,BCD,SVU,NO,906
33124,1203010583,593,M,OC,SVU,NO,907
33157,1205010145,593,F,OC,SVU,NO,908
33169,1205080404,593,M,OC,AU,NO,909
33209,1201010330,593,M,OC,AU,NO,910
33225,1205260069,593,F,OC,SVU,YES,911
33235,1225050068,593,M,SC,AU,NO,912
33277,1205110235,593,M,BCB,SVU,NO,913
33316,1224030078,593,F,OC,AU,YES,914
33469,1203060366,592,F,OC,SVU,YES,915
33473,1212030238,592,F,OC,SVU,YES,916
33474,1205010728,592,M,OC,AU,YES,917
33478,1206010373,592,F,BCA,AU,NO,918
33479,1201040384,592,M,OC,AU,NO,919
33482,1220010030,592,F,SC,AU,NO,920
33490,3905050371,592,F,OC,AU,YES,921
33493,1224050132,592,F,OC,AU,YES,922
33494,1228030101,592,M,OC,AU,YES,923
33517,1206160204,592,M,OC,AU,NO,924
33519,1229020154,592,M,BCB,AU,NO,925
33533,1224030093,592,F,OC,AU,NO,926
33550,1228010087,592,F,BCB,AU,NO,927
33559,1206130255,592,F,BCD,AU,NO,928
33570,1205100242,592,M,OC,AU,NO,929
33597,1205020748,592,M,BCD,AU,NO,930
33628,1203010758,592,M,OC,SVU,NO,931
33683,1206020490,592,F,OC,AU,NO,932
33716,4201190312,592,M,OC,APNL,NO,933
33722,1202010774,592,F,BCD,SVU,NO,934
33727,4201030501,592,F,OC,AU,NO,935
33736,1206020562,592,M,BCD,AU,NO,936
33833,1205030665,592,M,OC,SVU,NO,937
33834,1205080398,592,M,BCB,AU,NO,938
33844,1205040757,592,F,OC,AU,YES,939
33920,1221010065,592,F,BCC,SVU,NO,940
34002,1205030296,592,F,OC,AU,YES,941
34127,1222010585,591,F,OC,AU,YES,942
34134,1205010567,591,F,BCC,AU,NO,943
34137,1205020428,591,F,BCA,AU,NO,944
34206,1205230027,591,F,BCD,AU,NO,945
34252,1205050325,591,F,OC,AU,NO,946
34263,1220020002,591,F,SC,AU,NO,947
34269,1224010141,591,F,BCD,AU,NO,948
34295,1201100016,591,F,OC,AU,NO,949
34326,1220010276,591,F,OC,AU,YES,950
34346,1205150140,591,F,OC,AU,NO,951
34386,1205080529,591,M,OC,AU,YES,952
34425,1205210033,591,F,OC,AU,YES,953
34438,2712240220,591,F,OC,AU,NO,954
34462,1205040244,591,M,OC,SVU,NO,955
34589,1208010479,591,M,OC,AU,NO,956
34689,1205020472,591,M,OC,SVU,NO,957
34720,1205120169,591,M,BCA,SVU,NO,958
34749,1202010653,590,F,BCD,SVU,NO,959
34751,1201010339,590,M,OC,AU,NO,960
34777,3905030225,590,F,OC,SVU,NO,961
34789,4201240007,590,F,BCD,AU,NO,962
34820,1224080103,590,F,OC,AU,NO,963
34822,1205240175,590,M,OC,SVU,YES,964
34828,1201100306,590,M,OC,AU,YES,965
34848,1205030050,590,F,OC,AU,NO,966
34851,1202010105,590,F,BCA,SVU,NO,967
34856,1203020728,590,M,OC,APNL,NO,968
34874,1205050112,590,M,BCD,AU,NO,969
34886,1205020570,590,F,OC,SVU,YES,970
34888,1206110106,590,F,BCD,AU,NO,971
34921,1205010215,590,F,OC,AU,NO,972
34928,4208080330,590,M,OC,AU,NO,973
34931,1205250126,590,F,OC,SVU,YES,974
34938,1205090255,590,F,BCD,AU,NO,975
34953,1205100228,590,M,OC,APNL,YES,976
34969,1203010905,590,M,OC,SVU,YES,977
34985,1202030301,590,F,BCB,SVU,NO,978
35010,1202030395,590,F,OC,SVU,NO,979
35012,1205020473,590,M,BCD,SVU,NO,980
35017,1224010116,590,F,OC,AU,YES,981
35022,1205040418,590,M,OC,AU,YES,982
35028,1201050029,590,M,OC,AU,NO,983
35085,1228010163,590,F,SC,AU,NO,984
35125,1205270203,590,M,OC,AU,YES,985
35158,1205100180,590,M,BCB,SVU,NO,986
35159,1205150412,590,M,BCA,AU,NO,987
35282,1205020342,590,F,BCD,AU,NO,988
35288,1205010541,590,F,BCC,AU,NO,989
35345,4204050208,590,M,SC,AU,NO,990
35417,1205020359,590,F,OC,SVU,YES,991
35517,1204020082,589,F,OC,SVU,NO,992
35521,1206050120,589,M,BCB,AU,NO,993
35523,1202020256,589,F,BCA,SVU,NO,994
35530,1212020476,589,M,BCD,SVU,NO,995
35531,1206010549,589,F,BCD,AU,NO,996
35536,1224050252,589,F,SC,AU,NO,997
35540,1204040018,589,F,OC,SVU,YES,998
35549,1205040520,589,F,BCA,SVU,NO,999
35550,1228010216,589,F,BCD,AU,NO,1000
35561,1201070178,589,M,OC,AU,NO,1001
35596,1205040164,589,F,OC,AU,NO,1002
35604,1228040086,589,F,BCD,AU,NO,1003
35606,1205190266,589,F,BCB,SVU,NO,1004
35611,1205020947,589,M,BCD,SVU,NO,1005
35622,4201430174,589,M,BCB,OU,NO,1006
35641,1213011027,589,F,BCB,AU,NO,1007
35673,1205160208,589,F,BCB,AU,NO,1008
35691,4201020883,589,M,BCD,AU,NO,1009
35731,1228020086,589,M,BCD,AU,NO,1010
35735,1205210267,589,F,BCD,SVU,NO,1011
35739,1205170214,589,M,OC,SVU,YES,1012
35763,1205030859,589,M,BCD,AU,NO,1013
35796,1205080268,589,F,BCD,AU,NO,1014
35829,1205160374,589,M,OC,SVU,YES,1015
35837,1205150139,589,F,OC,SVU,YES,1016
35869,1205040443,589,M,OC,SVU,YES,1017
35906,1205030397,589,F,BCB,SVU,NO,1018
36071,1201040249,588,F,OC,AU,NO,1019
36083,1224010082,588,F,BCC,AU,NO,1020
36131,1204010847,588,M,OC,SVU,NO,1021
36133,1206010569,588,M,BCD,AU,NO,1022
36135,1205220234,588,F,OC,AU,NO,1023
36194,1205230167,588,M,OC,SVU,YES,1024
36219,1202020434,588,F,OC,SVU,NO,1025
36266,1205050140,588,F,BCC,AU,NO,1026
36339,1205030625,588,F,BCA,AU,NO,1027
36382,1224010106,588,F,OC,AU,YES,1028
36390,1206150042,588,F,OC,AU,NO,1029
36405,1205190207,588,F,BCB,SVU,NO,1030
36406,1205050678,588,M,OC,AU,YES,1031
36409,1205200342,588,F,BCB,SVU,NO,1032
36426,1203040004,588,M,OC,SVU,YES,1033
36447,1204020309,588,F,BCA,SVU,NO,1034
36464,1203010198,588,F,OC,SVU,NO,1035
36497,1205010415,588,F,BCD,AU,NO,1036
36536,1205050144,588,M,SC,AU,NO,1037
36544,2603040400,588,M,OC,AU,NO,1038
36605,1204060054,588,M,BCB,SVU,NO,1039
36641,4201480151,587,M,OC,SVU,NO,1040
36643,4219010611,587,F,OC,OU,NO,1041
36650,1205070048,587,M,ST,AU,NO,1042
36697,1205240050,587,F,BCE,SVU,NO,1043
36704,1205120259,587,F,BCD,SVU,NO,1044
36710,1205040262,587,F,OC,AU,NO,1045
36714,1228010029,587,F,OC,AU,NO,1046
36725,1206050380,587,Female,BCD,AU,NO,1047
36744,1225050186,587,M,BCD,AU,NO,1048
36750,1205120121,587,F,BCB,SVU,NO,1049
36777,1222040038,587,F,BCA,AU,NO,1050
36785,1205160060,587,F,BCD,AU,NO,1051
36795,1205150358,587,M,OC,AU,YES,1052
36853,1203010076,587,F,OC,SVU,NO,1053
36855,1205250035,587,M,BCB,SVU,NO,1054
36860,1205110329,587,F,BCD,SVU,NO,1055
36884,1205220227,587,F,BCD,SVU,NO,1056
36886,1219010115,587,F,BCB,SVU,NO,1057
36987,1206050266,587,F,BCD,AU,NO,1058
37053,1212050102,587,F,OC,SVU,NO,1059
37084,1228010153,587,M,OC,AU,YES,1060
37090,1205060538,587,F,OC,AU,YES,1061
37094,1206060311,587,F,BCD,AU,NO,1062
37146,1205020053,587,M,BCA,SVU,NO,1063
37267,1204080268,586,F,BCB,SVU,NO,1064
37284,1205010260,586,F,OC,SVU,YES,1065
37286,1228010167,586,F,OC,AU,YES,1066
37299,1205050619,586,F,BCD,SVU,NO,1067
37307,1203060405,586,F,OC,SVU,YES,1068
37335,1201020060,586,F,OC,AU,NO,1069
37336,1229010016,586,F,BCB,AU,NO,1070
37340,1220080001,586,M,BCD,AU,NO,1071
37356,1205140328,586,F,OC,AU,NO,1072
37362,1202030791,586,F,BCD,SVU,NO,1073
37368,1205080564,586,M,BCB,SVU,NO,1074
37422,4117020212,586,M,BCB,AU,NO,1075
37427,1205210182,586,F,OC,AU,YES,1076
37428,1206130210,586,F,OC,AU,YES,1077
37434,1205210426,586,M,BCD,SVU,NO,1078
37465,1205270302,586,F,BCD,AU,NO,1079
37486,1228010143,586,M,OC,AU,NO,1080
37496,1205150207,586,F,OC,SVU,YES,1081
37499,1205200018,586,M,BCD,SVU,NO,1082
37522,1205010593,586,M,OC,AU,NO,1083
37567,1229060219,586,F,BCA,AU,NO,1084
37571,1204040615,586,F,OC,SVU,NO,1085
37573,1205140136,586,M,OC,AU,NO,1086
37576,1205270244,586,F,BCA,AU,NO,1087
37641,1205030764,586,F,OC,SVU,NO,1088
37655,1205270382,586,F,OC,SVU,YES,1089
37657,1205160013,586,M,OC,AU,NO,1090
37724,1205010565,586,M,OC,AU,NO,1091
37824,2712300419,586,M,OC,APNL,NO,1092
37841,1206070446,586,F,BCD,AU,NO,1093
37896,1205020098,586,M,OC,SVU,YES,1094
37931,1224030425,586,F,BCB,AU,NO,1095
37954,1221020365,585,F,OC,SVU,YES,1096
37956,1224010361,585,M,OC,AU,YES,1097
37958,1202030053,585,F,OC,SVU,NO,1098
37965,1203010365,585,M,BCD,SVU,NO,1099
37966,1205010585,585,F,OC,AU,YES,1100
37968,1202020498,585,M,BCE,SVU,NO,1101
37970,1205020804,585,F,OC,AU,NO,1102
37977,1228030059,585,F,BCD,AU,NO,1103
37980,1205170474,585,F,BCE,SVU,NO,1104
37987,1204080002,585,M,OC,SVU,YES,1105
38024,2712030395,585,M,OC,NL,NO,1106
38045,1205230345,585,M,OC,SVU,YES,1107
38067,4219030061,585,F,OC,SVU,NO,1108
38126,1206140302,585,F,OC,AU,NO,1109
38137,1206040167,585,M,BCD,AU,NO,1110
38140,1204040331,585,M,BCA,SVU,NO,1111
38147,1220060260,585,M,OC,AU,YES,1112
38161,1206090087,585,F,BCD,AU,NO,1113
38183,1212020176,585,F,OC,SVU,YES,1114
38193,1201020335,585,M,OC,AU,NO,1115
38197,1224030257,585,M,OC,AU,YES,1116
38235,1201060387,585,F,BCA,AU,NO,1117
38238,1228030194,585,F,BCB,AU,NO,1118
38250,1206100452,585,M,OC,AU,NO,1119
38285,1201060197,585,M,BCB,AU,NO,1120
38348,1204030618,585,F,OC,SVU,NO,1121
38404,1222040201,585,F,OC,AU,NO,1122
38424,1205110092,585,M,OC,SVU,YES,1123
38430,1205270405,585,F,OC,SVU,YES,1124
38434,1205200152,585,M,OC,AU,YES,1125
38460,1222040303,585,M,OC,AU,YES,1126
38548,1205210403,585,F,OC,SVU,NO,1127
38558,1205170257,585,M,OC,AU,NO,1128
38613,1223020051,585,F,OC,SVU,YES,1129
38630,1222010232,585,M,SC,AU,NO,1130
38736,1215020202,584,F,OC,SVU,NO,1131
38740,1205050147,584,M,BCA,AU,NO,1132
38744,4203051447,584,M,OC,NL,NO,1133
38807,1204030430,584,F,OC,SVU,YES,1134
38835,1224020134,584,F,OC,AU,YES,1135
38842,1205150367,584,M,BCD,SVU,NO,1136
38854,1205200020,584,M,BCA,SVU,NO,1137
38868,1228020066,584,M,OC,AU,YES,1138
38869,1205100019,584,M,OC,SVU,NO,1139
38916,1205150085,584,F,BCD,AU,NO,1140
38938,1206030272,584,M,BCD,AU,NO,1141
38941,1205170354,584,F,OC,AU,NO,1142
38964,1205270053,584,M,OC,SVU,YES,1143
39018,1205240243,584,Female,OC,AU,NO,1144
39018,1205240243,584,F,OC,AU,YES,1145
39020,1205110478,584,F,SC,SVU,NO,1146
39045,1205160226,584,M,OC,AU,YES,1147
39163,1205140247,584,M,BCB,SVU,NO,1148
39178,1206160199,584,F,BCD,AU,NO,1149
39191,1205060358,584,M,BCA,AU,NO,1150
39208,1201120411,584,F,OC,AU,YES,1151
39224,1205080054,584,M,OC,SVU,NO,1152
39318,1219010394,583,M,BCB,SVU,NO,1153
39322,1224030133,583,F,OC,AU,YES,1154
39356,1206030416,583,F,BCD,AU,NO,1155
39357,1201060270,583,F,OC,AU,YES,1156
39359,1202030439,583,M,OC,SVU,NO,1157
39382,1205020507,583,F,BCD,AU,NO,1158
39383,1201010352,583,F,BCA,AU,NO,1159
39388,1205080320,583,F,OC,SVU,YES,1160
39396,1205050749,583,F,BCD,AU,NO,1161
39419,1222030021,583,M,SC,AU,NO,1162
39439,1202050227,583,F,BCD,SVU,NO,1163
39445,1205270051,583,M,BCB,AU,NO,1164
39455,1204040281,583,M,OC,SVU,NO,1165
39468,1205210150,583,M,OC,AU,YES,1166
39470,4219040008,583,M,BCB,OU,NO,1167
39532,1205020728,583,F,BCB,SVU,NO,1168
39560,1205060234,583,M,OC,AU,YES,1169
